Name,Latitude,Longitude,Sample Date,Source,4-Chlorophenyl ether,Air Temperature (°C) [°C],"Alkalinity, total",Aluminum,Ammonia,Ammonia (mg/L),Ammonia-nitrogen,Arsenic,Atrazine,Barium,Beryllium,Bicarbonate,"Biochemical oxygen demand, standard conditions",Boron,Bromide,Cadmium,Calcium,Carbon,Carbon dioxide,Chemical oxygen demand,Chloride,Chlorine,Chloroform,Chlorophyll,Chlorophyll a,"Chlorophyll a, uncorrected for pheophytin",Chromium,Cobalt,Color,Conductivity,Conductivity (uS/cm),Copper,Count,Cylindrospermopsin,DO (mg/L) ,Days Since Rain,Depth,"Depth, Secchi disk depth",Dissolved Oxygent (mg/L),Dissolved oxygen (DO),Dissolved oxygen saturation,E. Coli Average,E. coli (MPN/100 mL),Escherichia coli,Extract volume,Fecal Coliform,Fixed suspended solids,Flow,Flow (CFS),Flow Meas. Method,Flow Severity,Fluoride,Gran acid neutralizing capacity,"Hardness, Ca, Mg","Hardness, magnesium","Hydrocarbons, petroleum",Iron,Kjeldahl nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Methylmercury(1+),Microcystins,Moisture content,Molybdenum,Nickel,Nitrate,Nitrate (mg/L),Nitrate + Nitrite,Nitrate-Nitrogen (ppm or mg/L),Nitrite,Nitrogen,Organic carbon,Orthophosphate,Oxidation reduction potential (ORP),Oxygen,Particle distribution,Particle size,Pheophytin a,Phosphorus,Phytoplankton Density,Phytoplankton biovolume,Polychlorinated biphenyls,Potassium,Precipitation,"Precipitation, time since event",RBP Stream width,Rainfall Total (inches in last 3 days),River/stream channel slope,Sample Depth (m) ,Sand,Sea waves severity (choice list),Secchi Disc Transparency (m),Selenium,Silica,Silver,Sodium,Sodium adsorption ratio [(Na),"Specific Conductance, Calculated/Measured Ratio",Specific conductance,Streptococcus,Strontium,Sulfate,Sulfur Sulfate,Suspended Sediment Concentration (SSC) ,TCEQ Stream Segment,TDS,TKN (mg/L),Temperature (°C),"Temperature, air","Temperature, sample","Temperature, water",Total Coliform,"Total Nitrogen, mixed forms",Total P (mg/L),"Total Phosphorus, mixed forms",Total Sample Weight,Total Suspended Solids (mg/L),Total Suspended Solids (µg/L),Total dissolved solids,Total solids,Total suspended solids,Total volatile solids,Transparency Tube (m),"Transparency, Secchi tube with disk",True color,Turbidity,Velocity - stream,Water Temperature (°C),Weather condition (WMO code 4501) ,Width,Zinc,"p,p'-DDE",pH
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/4/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,610,,,,,,,,,,,,,,,,,,,,,,,,4.9,,7.3,,,,,,,,,,,,,3,,,,,,,,,0.33
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/11/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,7,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,1.2,,,,,,,,,,,,,,,,,,,,,,,,0.47,,610,,,,,,,,,,,,,4.9,,,,,,,,,16.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/19/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,,,,,,,0.33,,,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,12,,16.8,,,,,,,,,,,,,0.6,,,,,,,,,7.1
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/2/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,590,,,,,,,,,,,,,,,,,,,,,,,,3.7,,7.3,,,,,,,,,,,,,31,,,,,,,,,0.33
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/14/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.8,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.33,,,,,,,,,,,,,,,,,,,,,,,,600,,20,,,,,,,,,,,,,7,,,,,,,,,3.95
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/19/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,20,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,4,,,,,,,,,,,,,,,,,,,,,,,,0.33,,48,,,,,,,,,,,,,20.5,,,,,,,,,610
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/31/2018,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,1,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,660,,15,,,,,,,,,,,,,7.2,,,,,,,,,5.1
TXSTRMTM_WQX-15496,29.89361,-97.92767,3/11/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,0.33,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,,,,,,,,,,,,,,,,,,,,,,,,16,,19.1,,,,,,,,,,,,,1.2,,,,,,,,,6.8
TXSTRMTM_WQX-15496,29.89361,-97.92767,3/24/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,0.33,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,,,,,,,,,,,,,,,,,,,,,,,,21.5,,21.4,,,,,,,,,,,,,1,,,,,,,,,7.3
TXSTRMTM_WQX-15496,29.89361,-97.92767,4/6/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,0.33,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,69,,,,,,,,,,,,,,,,,,,,,,,,20.5,,17.8,,,,,,,,,,,,,0.7,,,,,,,,,3.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,4/20/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,0.33,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,2,,,,,,,,,,,,,,,,,,,,,,,,21,,21.2,,,,,,,,,,,,,1,,,,,,,,,7.3
TXSTRMTM_WQX-15496,29.89361,-97.92767,4/28/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,0.33,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,22,,23,,,,,,,,,,,,,0.8,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,5/4/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,0.33,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,1,,,,,,,,,,,,,,,,,,,,,,,,22,,20.4,,,,,,,,,,,,,0.45,,,,,,,,,6.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,5/19/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,27,,23.6,,,,,,,,,,,,,1,,,,,,,,,7.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,6/16/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,0.33,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,,,,,,,,,,,,,,,,,,,,,,,28,,19.1,,,,,,,,,,,,,1,,,,,,,,,7.3
TXSTRMTM_WQX-15496,29.89361,-97.92767,6/21/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,0.33,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,33,,26.2,,,,,,,,,,,,,0.8,,,,,,,,,7.3
TXSTRMTM_WQX-15496,29.89361,-97.92767,6/27/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,,,0.33,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,2,,,,,,,,,,,,,,,,,,,,,,,,31.5,,23.4,,,,,,,,,,,,,1,,,,,,,,,6.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,7/9/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,,,,,,,0.33,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,34,,24.5,,,,,,,,,,,,,1,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,7/14/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,0.33,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,32,,24.6,,,,,,,,,,,,,1,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,7/24/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,,,,,,0.33,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,34.5,,24,,,,,,,,,,,,,1,,,,,,,,,6.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,7/27/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,,,,,,,0.33,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,33,,23.6,,,,,,,,,,,,,0.8,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,9/2/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,,,,,,,0.33,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,31,,23.5,,,,,,,,,,,,,1,,,,,,,,,7.19
TXSTRMTM_WQX-15496,29.89361,-97.92767,9/7/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,0.33,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,,,32,,23.7,,,,,,,,,,,,,1,,,,,,,,,7.2
TXSTRMTM_WQX-15496,29.89361,-97.92767,9/18/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,0.33,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,,,,,,,,,,,,,,,,,,,,,,,,34,,24,,,,,,,,,,,,,1,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,9/21/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,0.33,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,,,,,,,,,,,,,,,,,,,,,,,,35.2,,27.1,,,,,,,,,,,,,1.25,,,,,,,,,5.7
TXSTRMTM_WQX-15496,29.89361,-97.92767,10/2/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,0.33,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,48,,,,,,,,,,,,,,,,,,,,,,,,34,,24.5,,,,,,,,,,,,,1,,,,,,,,,7.3
TXSTRMTM_WQX-15496,29.89361,-97.92767,10/7/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,0.33,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,,,,,,,,,,,,,,,,,,,,,,,,29,,23.8,,,,,,,,,,,,,1,,,,,,,,,7.2
TXSTRMTM_WQX-15496,29.89361,-97.92767,10/19/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,0.33,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,,,,,,,,,,,,,,,,,,,,,,,,29.6,,22.4,,,,,,,,,,,,,0.9,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,10/29/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,0.33,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,12,,18.1,,,,,,,,,,,,,0.75,,,,,,,,,7.28
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/3/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,0.33,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,18,,17.2,,,,,,,,,,,,,0.8,,,,,,,,,7.1
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/16/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,,,0.33,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,22,,,,,,,,,,,,,,,,,,,,,,,,16,,16.3,,,,,,,,,,,,,0.85,,,,,,,,,7.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/26/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,,,,,,,0.33,,,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,26.4,,23,,,,,,,,,,,,,0.75,,,,,,,,,7.4
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/30/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,0.33,,,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,36,,,,,,,,,,,,,,,,,,,,,,,,17.1,,20.9,,,,,,,,,,,,,1,,,,,,,,,7.1
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/11/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,0.33,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,47,,,,,,,,,,,,,,,,,,,,,,,,18,,16,,,,,,,,,,,,,0.66,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/14/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,,,0.33,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,50,,,,,,,,,,,,,,,,,,,,,,,,22,,19.5,,,,,,,,,,,,,0.75,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/30/2019,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,0.33,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,66,,,,,,,,,,,,,,,,,,,,,,,,19,,16.1,,,,,,,,,,,,,0.8,,,,,,,,,7.1
TXSTRMTM_WQX-15496,29.89361,-97.92767,1/8/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,0.33,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,,,,,,,,,,,,,,,,,,,,,,,,18,,17.5,,,,,,,,,,,,,0.5,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,1/11/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,0.33,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,10,,17.8,,,,,,,,,,,,,0.9,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,1/21/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,,,,,,,0.33,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,19,,18.7,,,,,,,,,,,,,0.75,,,,,,,,,7.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,1/26/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,,,0.33,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,3,,,,,,,,,,,,,,,,,,,,,,,,17.5,,16.1,,,,,,,,,,,,,0.8,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,3/10/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,,,0.33,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,6,,,,,,,,,,,,,,,,,,,,,,,,26.5,,19,,,,,,,,,,,,,0.75,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,3/22/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,,,,,,,0.33,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,1,,,,,,,,,,,,,,,,,,,,,,,,16,,17.3,,,,,,,,,,,,,0.8,,,,,,,,,7.1
TXSTRMTM_WQX-15496,29.89361,-97.92767,4/26/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,,,,,,,0.33,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,27,,24,,,,,,,,,,,,,0.7,,,,,,,,,6.9
TXSTRMTM_WQX-15496,29.89361,-97.92767,6/14/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,,,,,,,0.33,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,30,,23.8,,,,,,,,,,,,,0.75,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,7/11/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,,,,,,0.33,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,34,,27.3,,,,,,,,,,,,,1,,,,,,,,,6.5
TXSTRMTM_WQX-15496,29.89361,-97.92767,9/5/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,0.95,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,0,,,,,,,,,,,,,,,,,,,,,,,,26,,24,,,,,,,,,,,,,0.5,,,,,,,,,6.8
TXSTRMTM_WQX-15496,29.89361,-97.92767,9/7/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,,,,,,1,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,2,,,,,,,,,,,,,,,,,,,,,,,,28,,25.2,,,,,,,,,,,,,1,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,9/19/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,0.65,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,9,,,,,,,,,,,,,,,,,,,,,,,,24,,22.9,,,,,,,,,,,,,0.65,,,,,,,,,6.8
TXSTRMTM_WQX-15496,29.89361,-97.92767,10/4/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,,,,,,,0.95,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,25,,21.9,,,,,,,,,,,,,0.75,,,,,,,,,6.8
TXSTRMTM_WQX-15496,29.89361,-97.92767,10/14/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,,,,,,,0.75,,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,,,,,,,,,,,,,,,,,,,,,,,,28,,23.7,,,,,,,,,,,,,0.75,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,10/17/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,,,,,,,0.8,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,,,,,,,,,,,,,,,,,,,,,,,,22,,21.8,,,,,,,,,,,,,0.75,,,,,,,,,6.7
TXSTRMTM_WQX-15496,29.89361,-97.92767,11/1/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,,,0.75,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,,,,,,,,,,,,,,,,,,,,,,,,21,,19.9,,,,,,,,,,,,,0.75,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/2/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,,,,,,,0.9,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,11,,14.9,,,,,,,,,,,,,0.9,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/8/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,0.66,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,9,,,,,,,,,,,,,,,,,,,,,,,,26.5,,18,,,,,,,,,,,,,0.66,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/13/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,,,,,,,1.4,,,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,14,,,,,,,,,,,,,,,,,,,,,,,,12.5,,17.7,,,,,,,,,,,,,1.4,,,,,,,,,6.8
TXSTRMTM_WQX-15496,29.89361,-97.92767,12/27/2020,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,,,,,,,0.8,,,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,,,,,,,,,,,,,,,,,,,,,,,,19,,17.2,,,,,,,,,,,,,0.8,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,3/15/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641,,,,,,,0.65,,,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,26,,,,,,,,,,,,,,,,,,,,,,,,23.5,,21.1,,,,,,,,,,,,,0.65,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,3/28/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,,,,,,,0.75,,,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,,,,,,,,,,,,0.15,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,4/5/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,0.1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,13,,,,,,,,,,,,,,,,,,,,,,,,17,,19.7,,,,,,,,,,,,,0.1,,,,,,,,,7.6
TXSTRMTM_WQX-15496,29.89361,-97.92767,4/24/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,,,,,,,0.75,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,0,,,,,,,,,,,,,,,,,,,,,,,,25,,20.9,,,,,,,,,,,,,0.75,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,5/8/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,,,0.8,,,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,30,,25.9,,,,,,,,,,,,,0.8,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,5/23/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,,,,,,,0.9,,,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,5,,,,,,,,,,,,,,,,,,,,,,,,23,,22.1,,,,,,,,,,,,,0.9,,,,,,,,,7
TXSTRMTM_WQX-15496,29.89361,-97.92767,6/20/2021,National Water Quality Monitoring Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,,,,,,,0.8,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,30,,27.6,,,,,,,,,,,,,0.8,,,,,,,,,7
